"employee_id","fullname","iq","gtq","education_level","mbti","final_match_rate","pillar_sea","pillar_qdd","pillar_vcu","pillar_lie","s_strategic","s_learner","s_achiever","s_relator","s_analytical","years_of_service"
"EMP101161","Fajar Ramadhan","87","30","S2","UNKNOWN","36.935318444995862000","3","3","3","3","0","0","0","0","1","0.0833333333333333"
"EMP101162","Hadi Lestari","86","21","S1","ESFP","44.6541218637992900000000","5","4","5","5","0","0","0","0","0","5.083333333333333"
"EMP101163","Maya Suharto","99","31","S1","ESFJ","43.531265508684860000","3","2","2","2","1","0","0","0","0","2.666666666666667"
"EMP101164","Nabila Subekti","104","13","S1","ESTP","47.2666666666666600000000","5","3","4","4","0","0","0","0","0","7.416666666666665"
"EMP101165","Kartika Iqbal Gunawan","83","29","S2","ENTJ","40.3495726495726500000000","3","3","3","3","0","0","0","0","0","1.75"
"EMP101166","Utami Qolbi Halim","106","33","SMA","ESFJ","59.195340501792110000","3","3","2","3","1","0","1","0","0","5.916666666666666"
"EMP101167","Rama Utami","86","30","S2","ENTP","51.784477529638820000","3","2","3","4","1","1","1","0","0","3.6666666666666665"
"EMP101168","Oka Permadi","134","29","S2","ENFJ","47.415384615384630000","3","3","4","3","0","1","0","0","0","2"
"EMP101169","Anisa Wijaya Maulana","89","31","S1","ISFJ","54.112186379928320000","2","2","2","3","1","0","1","0","0","6.083333333333333"
"EMP101170","Dewi Jatmiko Indrawan","127","31","S2","ENFJ","46.4538461538461400000000","4","4","4","4","0","0","0","0","0","1.5833333333333333"
"EMP101171","Maya Baskara Suharto","108","30","S1","ENFP","58.000000000000010000","3","5","3","3","0","1","0","1","0","6.166666666666666"
"EMP101172","Arif Purnama","111","27","SMA","ESFP","47.1741935483871000000000","4","4","4","3","0","0","0","0","0","6.75"
"EMP101173","Rizki Dharma Rahmawati","81","20","S1","INFJ","53.744444444444440000","5","4","4","4","0","0","1","0","0","4.833333333333333"
"EMP101174","Yoga Saputra Mahendra","108","27","S2","ENFP","49.9387096774193500000000","3","4","4","4","0","0","0","0","0","4.416666666666666"
"EMP101175","Anisa Yulianto","80","40","S2","INFJ","51.644444444444440000","3","3","5","4","0","0","0","1","0","4.666666666666666"
"EMP101176","Dimas Tri Pratama","117","25","D3","INFP","53.055555555555540000","99","3","4","3","0","1","0","0","0","6.25"
"EMP101177","Mahendra Siregar","108","27","SMA","INFJ","45.5709677419354900000000","3","3","3","3","0","0","0","0","0","6.833333333333333"
"EMP101178","Galih Rahmawati","84","15","S2","INFJ","47.225806451612900000","4","3","3","3","0","0","1","0","0","8.833333333333332"
"EMP101179","Rani Jatmiko Indrawan","117","30","D3","ISTJ","48.4193548387096900000000","2","2","2","2","0","0","0","0","0","6.333333333333333"
"EMP101180","Hana Suharto","111","27","SMA","ISFP","46.2930521091811500000000","4","3","3","3","0","0","0","0","0","2.416666666666667"
"EMP101181","Putri Ananda","104","20","D3","INTP","50.860683760683750000","4","4","4","4","0","0","0","1","0","2.833333333333333"
"EMP101182","Valdo Zulfikar Santoso","115","29","S2","ESFP","40.602481389578180000","2","3","3","3","0","0","0","1","0","0.9166666666666666"
"EMP101183","Gita Adi Wibowo","118","36","S1","ENTP","54.000000000000010000","3","2","3","3","0","1","0","0","1","7.166666666666666"
"EMP101184","Mahendra Dharma Yulianto","122","37","S2","ISTP","44.9999999999999900000000","4","2","3","3","0","0","0","0","0","5.166666666666666"
"EMP101185","Wahyu Utami","115","31","S2","ISFJ","39.2101736972704800000000","3","3","3","3","0","0","0","0","0","1.9166666666666667"
"EMP101186","Citra Halim Wijaya","110","20","S2","ESFJ","49.482905982905980000","3","3","3","3","0","0","0","0","1","1.75"
"EMP101187","Prasetyo Ananda","110","33","S2","ISTP","45.4538461538461600000000","4","5","4","4","0","0","0","0","0","3.75"
"EMP101188","Julia Utami","111","27","S1","INFP","46.3000000000000100000000","4","4","3","2","0","0","0","0","0","4.5"
"EMP101189","Prasetyo Pradana","134","31","D3","ESFP","46.0461538461538400000000","3","2","2","1","0","0","0","0","0","3.8333333333333326"
"EMP101190","Kurnia Dharma Kurniawan","87","35","S2","ENFJ","40.364102564102570000","2","2","2","2","0","0","0","1","0","0.75"
"EMP101191","Wulan Nugroho","140","25","S2","ISTJ","41.697242900468700000","1","2","1","1","0","0","0","0","1","1.75"
"EMP101192","Galih Aji Permadi","114","26","D3","ENFP","48.156189688447740000","3","5","3","4","0","1","0","0","0","3.8333333333333326"
"EMP101193","Dwi Utama Handayani","103","31","D3","ENTJ","50.422222222222210000","1","1","1","1","0","1","0","0","0","4.583333333333333"
"EMP101194","Prasetyo Candra Subekti","105","30","D3","UNKNOWN","49.548717948717940000","3","4","4","3","0","1","0","0","1","3.083333333333333"
"EMP101195","Hana Aji Setiawan","108","28","SMA","ENFP","45.9230769230769200000000","4","3","4","4","0","0","0","0","0","0.8333333333333333"
"EMP101196","Satya Firmansyah","90","37","S1","UNKNOWN","38.7999999999999900000000","3","3","3","3","0","0","0","0","0","0"
"EMP101197","Cahyo Pamungkas","89","25","D3","INFJ","45.7064516129032400000000","2","2","3","3","0","0","0","0","0","4.583333333333333"
"EMP101198","Nadia Pratomo","82","30","S1","ENTP","50.678136200716840000","3","4","3","3","1","0","0","0","0","3.25"
"EMP101199","Umar Rachman Hidayat","109","30","S2","ENFP","46.2000000000000100000000","4","4","3","4","0","0","0","0","0","2.166666666666667"
"EMP101200","Anisa Ridwan","119","35","SMA","ISFP","50.435483870967750000","4","3","3","3","0","0","0","0","1","5.666666666666666"
"EMP101201","Valdo Sinaga","120","32","S1","ENFJ","52.869230769230750000","3","2","3","3","0","0","1","0","0","3.583333333333333"
"EMP101202","Valdo Utami","111","27","D3","ESFJ","47.407196029776690000","3","2","4","3","1","0","0","0","0","1.25"
"EMP101203","Dwi Lestari","88","30","D3","INTP","48.717921146953410000","2","3","3","2","0","0","0","0","1","7"
"EMP101204","Kartika Nugroho","108","27","S1","ENFJ","48.2322580645161200000000","1","1","3","1","0","0","0","0","0","8"
"EMP101205","Nurlita Qolbi Tamba","108","27","S1","ENTJ","53.114888337468990000","4","3","4","6","1","1","0","0","1","2.25"
"EMP101206","Utami Siregar","108","27","S1","ENFJ","51.4000000000000000000000","2","3","3","2","0","0","0","0","0","4.833333333333333"
"EMP101207","Adi Salsabila","130","33","S1","UNKNOWN","54.9481389578163800000000","5","5","5","5","0","0","0","0","0","3.9166666666666665"
"EMP101208","Dimas Siregar","111","27","D3","ISTJ","54.599999999999990000","3","3","4","2","0","0","1","0","0","7.666666666666665"
"EMP101209","Zaki Indrawan","127","26","SMA","INFJ","47.118224427901840000","2","3","1","2","0","0","0","1","1","1.8333333333333333"
"EMP101210","Luthfi Lestari Rahmawati","103","25","D3","ISTJ","51.677777777777770000","3","2","2","3","0","0","1","0","1","6"
"EMP101211","Valdo Ananda","137","27","S2","ENTJ","54.200000000000020000","4","3","3","2","1","0","0","0","1","7.666666666666665"
"EMP101212","Galih Suharto","136","39","S2","ESFJ","58.800000000000000000","3","4","4","4","1","0","0","0","1","5.25"
"EMP101213","Bayu Erlangga Hidayat","110","28","SMA","INTP","52.6000000000000000000000","4","3","4","4","0","0","0","0","0","7.083333333333333"
"EMP101214","Intan Ridwan","107","19","S2","INTJ","52.009098428453260000","4","3","3","3","0","1","0","1","0","3"
"EMP101215","Ayu Kusuma","102","24","S2","ESFP","53.399999999999980000","1","1","1","1","0","0","0","1","0","4.833333333333333"
"EMP101216","Galih Candra Ridwan","111","30","S1","ISFJ","47.6764267990074600000000","5","5","5","5","0","0","0","0","0","2.666666666666667"
"EMP101217","Luthfi Lestari Kusuma","104","26","S2","ISFJ","48.9684587813619900000000","2","2","3","3","0","0","0","0","0","4.916666666666666"
"EMP101218","Dian Gunawan","104","27","S1","ISTJ","54.823931623931630000","2","3","1","3","1","0","0","0","0","3.8333333333333326"
"EMP101219","Dinda Lestari Setiawan","139","31","D3","ESTP","52.593548387096780000","3","2","2","2","0","0","0","0","1","5.166666666666666"
"EMP101220","Hadi Pramudita Saputra","108","22","D3","ENTJ","45.3888888888888900000000","5","4","5","5","0","0","0","0","0","5.416666666666666"
"EMP101221","Bayu Adi Handayani","104","31","S2","ESFP","49.470085470085450000","5","4","5","4","1","0","0","0","0","3.333333333333333"
"EMP101222","Sari Rahmawati","100","21","S1","ESTP","52.022222222222220000","4","4","4","3","1","1","0","0","0","6.25"
"EMP101223","Dimas Situmorang","131","28","SMA","INFP","53.966253101736960000","3","3","3","3","1","0","0","1","0","1.8333333333333333"
"EMP101224","Rizka Indrawan","106","25","D3","INTP","46.7829059829059800000000","3","1","2","2","0","0","0","0","0","2.833333333333333"
"EMP101225","Zahra Hidayat","97","27","S2","ESTJ","53.7888888888889000000000","4","5","5","5","0","0","0","0","0","6.5"
"EMP101226","Yoga Erlangga Mahendra","121","34","S2","ENFP","54.3225806451613000000000","4","5","5","5","0","0","0","0","0","4.916666666666666"
"EMP101227","Fitri Dharma Ramadhan","108","20","S2","ISTP","43.3484146677695200000000","3","3","3","4","0","0","0","0","0","3.416666666666667"
"EMP101228","Satya Qolbi Anggara","108","33","S2","ISFP","52.361290322580650000","3","2","1","2","1","0","0","0","0","7.416666666666665"
"EMP101229","Ayu Putra","125","34","S1","ENFP","51.619354838709690000","5","4","5","5","0","1","0","0","0","5.083333333333333"
"EMP101230","Luthfi Handayani","136","25","D3","INFJ","39.9362007168459000000000","5","5","5","4","0","0","0","0","0","2.166666666666667"
"EMP101231","Sari Tri Wibowo","89","26","D3","ENTP","52.773835125448030000","3","3","3","3","0","0","1","0","0","5.5"
"EMP101232","Adi Rohman","94","25","D3","ESFJ","46.7797628894403100000000","3","2","1","1","0","0","0","0","0","3.333333333333333"
"EMP101233","Kurnia Tri Pratomo","108","27","S2","INTP","47.0516129032258100000000","2","3","3","3","0","0","0","0","0","4.666666666666666"
"EMP101234","Luthfi Ananda","125","42","S2","ISFP","54.225806451612910000","5","5","5","4","1","0","0","0","0","5.5"
"EMP101235","Cahyo Ganesha Situmorang","111","27","S1","ISTJ","43.6846153846154000000000","3","3","3","3","0","0","0","0","0","1.25"
"EMP101236","Novi Baskara Fauziah","116","36","S2","ENFP","49.876923076923070000","3","3","3","3","0","1","0","0","0","1.3333333333333333"
"EMP101237","Zahra Ridwan","85","31","S2","ENFP","52.825448028673850000","3","4","2","3","0","0","1","0","0","5.083333333333333"
"EMP101238","Rani Yulianto","108","27","SMA","INFP","40.7677419354838800000000","4","3","4","3","0","0","0","0","0","0"
"EMP101239","Bella Qolbi Simanjuntak","114","28","S1","ESTJ","45.8379652605459100000000","5","4","4","4","0","0","0","0","0","3.083333333333333"
"EMP101240","Rifqi Nabila Nugroho","96","34","S1","INTJ","44.9333333333333300000000","3","3","4","5","0","0","0","0","0","2.166666666666667"
"EMP101241","Mahendra Wijaya","83","23","SMA","INFP","41.8755720981527600000000","3","2","3","3","0","0","0","0","0","4"
"EMP101242","Sari Saputra Tamba","139","31","S1","ENFP","49.2999999999999900000000","1","2","3","2","0","0","0","0","0","7.666666666666665"
"EMP101243","Nugroho Setiawan","108","27","D3","ESFP","51.7000000000000200000000","4","5","4","4","0","0","0","0","0","4.5"
"EMP101244","Evi Indrawan","81","31","S1","INFJ","44.5801488833747000000000","4","2","3","3","0","0","0","0","0","2.416666666666667"
"EMP101245","Fitri Salsabila","111","16","S1","INFJ","44.1555555555555500000000","2","2","2","3","0","0","0","0","0","7.416666666666665"
"EMP101246","Joko Pradana","133","36","D3","INTP","55.6322580645161300000000","3","5","4","5","0","0","0","0","0","5.583333333333333"
"EMP101247","Iman Syahputra","81","32","S2","ENFP","50.430769230769240000","3","2","4","4","0","0","0","0","1","2.916666666666667"
"EMP101248","Cahyo Lestari","115","25","SMA","ESTJ","59.855555555555560000","3","4","4","4","0","0","0","1","1","7.083333333333333"
"EMP101249","Nurlita Erlangga Maulida","125","21","S2","ENFP","46.889743589743600000","4","3","3","3","0","1","0","0","0","4.083333333333333"
"EMP101250","Iman Wijaya","116","27","D3","ENFP","53.070967741935480000","2","2","2","1","0","0","1","0","0","5.75"
"EMP101251","Adit Pratama","108","21","S2","ISFP","37.937138130686520000","5","4","5","5","1","0","0","0","0","1.3333333333333333"
"EMP101252","Vania Ginting","81","23","S2","ESFJ","49.339895230217820000","2","2","1","2","0","1","0","0","0","3.9166666666666665"
"EMP101253","Maya Baskara Ananda","137","23","S2","INTP","41.6957264957264900000000","3","2","2","3","0","0","0","0","0","2.333333333333333"
"EMP101254","Luthfi Qolbi Sinaga","99","28","SMA","INTP","44.6000000000000100000000","3","2","1","1","0","0","0","0","0","4.75"
"EMP101255","Gita Handayani","108","27","D3","ISFJ","54.815384615384630000","3","3","4","3","1","1","0","0","0","2"
"EMP101256","Ayu Pratama","111","27","D3","ENTJ","54.6384615384615500000000","5","4","5","3","0","0","0","0","0","3.9166666666666665"
"EMP101257","Rifqi Erlangga Pradana","127","28","S2","ESTP","48.809677419354840000","2","2","3","3","0","1","1","0","1","5.166666666666666"
"EMP101258","Cahyo Utami","81","34","D3","INFP","49.530769230769240000","2","2","2","1","0","0","0","0","1","4"
"EMP101259","Rafa Qolbi Indrawan","130","22","SMA","UNKNOWN","48.665811965811980000","4","3","3","2","0","0","1","0","0","2.416666666666667"
"EMP101260","Satya Lestari","108","28","S2","ESTJ","48.4000000000000000000000","3","4","5","4","0","0","0","0","0","6.5"
"EMP101261","Bayu Rachman Pratomo","108","28","D3","ENTJ","39.5769230769230870000000","3","1","2","2","0","0","0","0","0","0.25"
"EMP101262","Ari Baskara Yulianto","111","27","SMA","ENFP","44.700000000000000000","4","4","4","3","0","1","0","0","0","3.25"
"EMP101263","Intan Purnama","108","27","S1","ESFJ","48.0461538461538500000000","3","3","3","3","0","0","0","0","0","1.6666666666666667"
"EMP101264","Luthfi Pramudita Simanjuntak","95","22","D3","UNKNOWN","43.682795698924720000","2","2","3","1","0","1","0","0","0","4.333333333333333"
"EMP101265","Umar Utami","108","24","S1","ENFP","47.6333333333333300000000","2","3","3","4","0","0","0","0","0","4.833333333333333"
"EMP101266","Joko Zulfikar Ginting","95","31","SMA","INTJ","52.190681003584230000","4","5","4","3","0","0","0","0","1","4.833333333333333"
"EMP101267","Rani Herlambang","98","27","S2","INFJ","48.721863799283150000","3","3","4","4","0","0","1","0","0","8.416666666666666"
"EMP101268","Rani Lestari","108","28","D3","ESTP","52.5999999999999900000000","3","3","3","3","0","0","0","0","0","8"
"EMP101269","Rizky Jatmiko Herlambang","109","21","S2","ISTP","36.8537634408602100000000","1","2","2","2","0","0","0","0","0","5.083333333333333"
"EMP101270","Novi Permadi","109","29","D3","ESFJ","43.4615384615384600000000","3","1","3","2","0","0","0","0","0","1.5"
"EMP101271","Nabila Adi Ananda","137","33","S1","INFP","44.453846153846170000","2","3","3","3","0","0","0","1","0","2.666666666666667"
"EMP101272","Utami Baskara Lukman","132","36","S2","ESFP","43.9923076923076800000000","1","1","1","3","0","0","0","0","0","2.25"
"EMP101273","Bella Fadillah Fauziah","108","22","S2","UNKNOWN","48.6953405017921100000000","3","2","2","2","0","0","0","0","0","4.416666666666666"
"EMP101274","Maya Nabila Ridwan","122","28","SMA","INTP","57.223076923076910000","1","1","1","1","1","1","0","0","0","4.083333333333333"
"EMP101275","Wulan Mahardika Salsabila","125","11","SMA","UNKNOWN","48.4444444444444600000000","3","3","4","3","0","0","0","0","0","11.166666666666666"
"EMP101276","Dinda Saputra","107","31","S2","INTP","54.344444444444460000","4","3","3","4","0","0","0","0","1","5.666666666666666"
"EMP101277","Utami Fauziah","108","28","S1","INTJ","49.0000000000000000000000","2","2","2","2","0","0","0","0","0","7.333333333333333"
"EMP101278","Bella Maulana","107","23","SMA","ESFJ","47.0017094017094000000000","3","2","3","4","0","0","0","0","0","3.8333333333333326"
"EMP101279","Fajar Utami","111","27","SMA","ISTJ","41.6228287841191000000000","4","3","4","4","0","0","0","0","0","2.583333333333333"
"EMP101280","Arif Saputra Handayani","137","35","SMA","ISTJ","49.8000000000000000000000","1","3","3","3","0","0","0","0","0","7.666666666666665"
"EMP101281","Wahyu Ramadhan","126","30","S2","INTP","50.035483870967750000","3","3","2","2","0","0","0","1","1","5.583333333333333"
"EMP101282","Bella Lestari Herlambang","108","27","S1","UNKNOWN","45.123076923076930000","2","3","3","4","0","0","0","0","1","3"
"EMP101283","Ayu Yulianto","133","14","S2","UNKNOWN","48.5336917562723900000000","5","5","4","5","0","0","0","0","0","5"
"EMP101284","Nadia Mahardika Purnama","100","27","S1","INFP","43.579625034463760000","1","2","2","2","0","1","0","0","0","2.5"
"EMP101285","Prasetyo Yudhistira Lukman","104","13","S1","ISTP","43.477584780810600000","2","1","3","2","1","0","0","0","0","3.166666666666667"
"EMP101286","Zaki Adi Permadi","110","29","S1","ISFJ","46.9193548387096800000000","3","2","2","2","0","0","0","0","0","5.416666666666666"
"EMP101287","Fajar Putra","108","30","S1","INTP","54.000000000000010000","4","4","5","3","0","0","0","0","1","6.25"
"EMP101288","Kurnia Zulfikar Maulida","92","35","S2","ENFP","47.011111111111120000","2","1","2","1","0","0","0","0","1","6.333333333333333"
"EMP101289","Evi Ramadhan","136","31","S1","ESTP","52.438461538461540000","4","3","3","3","0","1","0","0","0","1.75"
"EMP101290","Dinda Maulana","80","20","D3","INFP","55.588888888888890000","3","3","3","4","0","1","0","0","1","5.333333333333333"
"EMP101291","Prasetyo Dharma Utami","107","24","D3","INFJ","45.585470085470070000","1","2","2","2","0","1","0","0","0","2.083333333333333"
